text,anger,disgust,fear,joy,sadness,surprise,neutral
Хотел бы я быть в Чикаго.,0,0,0,0,1,0,0
Так что я спал 12 часов!,0,0,0,0,1,0,0
@erikadiaz Я теперь буду пить кофе это не весело.Я тоже ненавижу это!,0,0,0,0,1,0,0
@billbathgate im dofus это может случиться wahhh!!!!!!!!!!!!,0,0,0,0,1,0,0
"@nikkibop, и он даже не толстый!!!! @freyalinn? Он просто огромный! У меня урод!",0,0,0,0,1,0,0
Кто-нибудь видел @MissPlush?? Где мой Твинстер?,0,0,0,0,0,1,0
Уехал из гостиницы сейчас в школе. Ударь его прямо сюда!,0,0,0,0,1,0,0
Бла-ремонт машин... почти 600 долларов... покупка по магазинам для сделки получше.,0,0,0,0,1,0,0
"@hootcome Darnit. Посмотрим, что будет, когда я избегаю teh intweb для работы.",0,0,0,0,1,0,0
Моя квартира с каждым днем опустошает все больше и больше... так грустно... на прошлой неделе в 2000 году.,0,0,0,0,1,0,0
"Что за день! #день обслуживания закончен, а теперь все болит! расчищает деревья вокруг прекрасного озера.",0,0,0,0,0,1,0
"Упс, у меня солнечный ожог.",0,0,0,0,0,1,0
"@alissa133 а www Я сожалею, какая у вас была рыба?",0,0,0,0,1,0,0
"Они понятия не имеют, что делать с хорошей девушкой, которая на самом деле заботится о них так грустно",0,0,0,0,1,0,0
"@simonprobert yep, должен был продержаться все выходные. грязная погода.",0,0,0,0,1,0,0
"Иду в DMV, чтобы заплатить им мои с трудом заработанные деньги.",0,0,0,0,1,0,0
"Как ты можешь простить себя за то, что ранил того, кого больше всего любишь?",0,0,0,0,1,0,0
@MattyP_654 Это влажная погода...,0,0,0,0,1,0,0
"@scarletty24, я знаю... я отстой... я мастер прокрастина... вы, ребята, не очень веселитесь без меня.",0,0,0,0,1,0,0
Последний выходной... возвращайся завтра на работу.,0,0,0,0,1,0,0
"Желание, что я сейчас на пляже!",0,0,0,0,1,0,0
Не счастливый кролик.,0,0,0,0,1,0,0
"@Lesley_M Расплавленный, может быть, 2 кв. дюйма кожи.",0,0,0,0,1,0,0
"Я даже не могу писать людям смс, чтобы увидеть, что происходит.",0,0,0,0,1,0,0
@ MissWilliams @Timperator fiehlt sich ganz так #montezuma #iphon,0,0,0,0,1,0,0
"Это будет мой второй год, что меня там не будет.",0,0,0,0,1,0,0
@FRANK_URQUIDZ Я скучаю по U,0,0,0,0,1,0,0
"@kadders О, это было то, что я читал сначала",0,0,0,0,0,1,0
"@lpostlethwaite нет, я хочу просто фургон, который приходит, мы скучали по нему.",0,0,0,0,0,1,0
"@jamie_Oliver, чёрт побери, я все правильно понял! Полагаю, я долго не отвечал на Лол.",0,0,0,0,0,1,0
"43416 Я так по тебе скучаю, что мое сердце болит без тебя",0,0,0,0,1,0,0
быть слишком энергичным в смазке и сожалеть об удалении слишком большого количества огурцовых цветов с огурцового растения.,0,0,0,0,1,0,0
"@tommcfly Том, сегодня моя школа играла POV на перерыве, и я чуть не заплакала! Твоё шоу в Сао Пало сегодня!",0,0,0,0,1,0,0
"У меня есть очень трудная задача, которую нужно было выполнить на работе... то, что уже должно было быть сделано, и как обычно, этого не произошло.",1,0,0,0,0,0,0
@RachelSexton FRUITY PEBBLES?!,0,0,0,0,0,1,0
Мой маркетинг не смог купить мне TICON по лучшей цене.,0,0,0,0,1,0,0
@cameronmarion я тоже никому не понравился мой ответ на вопрос о жизни прошлой ночью.,0,0,0,0,1,0,0
"@officialTila не может поверить, что Тила Текила была в КТ, и я не знала... так расстроена",0,0,0,0,0,1,0
@JHall510 Мне просто скучно на работе,0,0,0,0,1,0,0
"О, Пи-Ви, ты ошибся. Время подписания в детской статье неправильно... и никакого Нила Геймана? Ты дразнишь меня. #bea",0,0,0,0,1,0,0
"Джефф не может получить свою визу вовремя, чтобы навестить меня!",0,0,0,0,1,0,0
Устала от этой комнаты.,0,0,0,0,1,0,0
"лежа в постели, слушая оптикона.",0,0,0,0,1,0,0
"Когда я аплодировала, я кричала ""SHAKE THE"" в конце скандинава и сделала отсос это &quot; X& &quot; , и была отстранена и была вынуждена публично извиниться,",0,0,0,0,1,0,0
"@Mcfreak_ о, я читал, что",0,0,0,0,0,1,0
"@redhalo_pax, чёрт побери, этот грёбаный отстой",0,0,0,0,1,0,0
Будет скучать по моему ребёнку 2 дня,0,0,0,0,1,0,0
"@RoxxiNikki Это ложь, точно так же, как restrawant по имени &quot; Garfields& &quot; .. Его нигде не найти.",0,0,0,0,0,1,0
